id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
ridb-231924,OLD FOLKS FLAT,"FERRON, UT",UT,435-384-2372,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Old Folks Flat Campground is nestled in beautiful Huntington Canyon along the Huntington Canyon National Scenic Byway on Utah Highway 31. It sits at an elevation of 8,600 feet. Many recreational activities are available, including hiking, biking and fishing. This small campground is accessible by paved road by all types of passenger vehicles.
Recreation
Popular activities include fishing, hunting, hiking, mountain biking, horseback riding, rock climbing and scenic driving. Nearby Huntington Creek is a Blue Ribbon fishery, offering high-quality fishing for brown, cutthroat and rainbow trout.

The 4-mile Left Fork of the Huntington National Recreation Trail is nearby and open to hikers and horseback riders. The 10-mile Fish Creek Trail, for hiking, biking and horseback riding, is also close by.Facilities
This campground is primarily devoted to group sites, but eight single-family campsites are also available. The five group sites can accommodate up to 20, 50 or 60 people and multiple vehicles in adjacent parking areas. 

Sites are equipped with tables and and a campfire rings with grills. The facility has recently been upgraded with flush toilets and drinking water spigots, but electricity and garbage collection service is not available. Roads and parking spurs within the campground are gravel.Natural Features
Large spruce trees and aspens cover the campground, offering partial shade. The canyon area has numerous lakes and streams, vibrant summer wildflowers, colorful fall foliage and abundant wildlife. Located just across W State Road 31 is Huntington Creek. 

Nearby Attractions
The Huntington Canyon National Scenic Byway is part of the 86-mile Energy Loop. It offers stunning mountain and lake views as it tops 10,000 feet in elevation.The historic Stuart Guard Station Visitor Center is nearby, offering a glimpse of the 1930s life of a ranger and his family who once lived there. Exhibits of Civilian Conservation Corps projects and original equipment are also ",,
layover-4329498,Oak Hills Stable,"Salem, UT",UT,801-360-1491,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-7598774,Old Spanish Trail Arena,"Moab, UT",UT,435-259-6226,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-257156,"Otter Creek, Fishermans Beach Rec Site","Richfield, UT",UT,435-896-1500,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Otter Creek has an activity for almost everyone. The cold, clear water of this large reservoir offers year-round fishing for rainbow trout. For wildlife watchers, numerous waterfowl, raptors, deer, antelope, and elk abound. If you re an ATV rider, you ll want to try the Paiute ATV trail, which can be accessed from here. The primary activities are fishing and boating although it also serves as a regional staging site for extended and day trips into the surrounding National Forest, Utah State Lands and BLM managed lands by horse, foot, and vehicle. The Richfield Field Office manages day use facilities, dispersed and primitive camping facilities, and fishing access to the Reservoir at Fisherman's Beach, Tamarisk Point, and South Point along the west side of the reservoir. There is no potable water but picnic tables and pit toilets are available. Otter Creek Reservoir is located at the southeastern corner of Paiute County near the town of Antimony. A Utah State Park is located at the south end and provides well developed facilities, while the Richfield BLM maintains several semi-primitive sites along the west side of the lake and dispersed use is available on the east side of the reservoir. The main attraction is fishing and camping. The lands are sagebrush steppe. The Parker Mountains are located to the east, Monroe Mountain and Kingston canyon to the west of the lake, and the Sevier Plateau is to the southwest.",,
ridb-256887,"Otter Creek, South Point Recreation Site","Richfield, UT",UT,435-896-1500,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Otter Creek has an activity for almost everyone. The cold, clear water of this large reservoir offers year-round fishing for rainbow trout. For wildlife watchers, numerous waterfowl, raptors, deer, antelope, and elk abound. If you’re an ATV rider, you’ll want to try the Paiute ATV trail, which can be accessed from here. The primary activities include fishing and boating - although the site also serves as a regional staging area for extended and day trips into the surrounding National Forest, Utah State Lands and BLM managed lands by horse, foot, and vehicle. The Richfield Field Office manages day use facilities, dispersed and primitive camping facilities, and fishing access to the Reservoir at Fisherman's Beach, Tamarisk Point, and South Point along the west side of the reservoir. There is no potable water, but picnic tables and pit toilets are available. Otter Creek Reservoir is located at the southeastern corner of Paiute County near the town of Antimony. A Utah State Park is located at the south end and provides well developed facilities. The Richfield BLM maintains several semi-primitive sites along the west side of the lake. Dispersed-use is available on the east side of the reservoir.  The landscape consists of a sagebrush-steppe ecosystem. The Parker Mountains are located to the east, Monroe Mountain and Kingston Canyon to the west of the lake, and the Sevier Plateau to the southwest.",,
ridb-257154,"Otter Creek, Tamarisk Point Rec Site","Richfield, UT",UT,435-896-1500,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Otter Creek has an activity for almost everyone. The cold, clear water of this large reservoir offers year-round fishing for rainbow trout. For wildlife watchers, numerous waterfowl, raptors, deer, antelope, and elk abound. If you re an ATV rider, you ll want to try the Paiute ATV trail, which can be accessed from here. The primary activities are fishing and boating although it also serves as a regional staging site for extended and day trips into the surrounding National Forest, Utah State Lands and BLM managed lands by horse, foot, and vehicle. The Richfield Field Office manages day use facilities, dispersed and primitive camping facilities, and fishing access to the Reservoir at Fisherman's Beach, Tamarisk Point, and South Point along the west side of the reservoir. There is no potable water but picnic tables and pit toilets are available. Otter Creek Reservoir is located at the southeastern corner of Paiute County near the town of Antimony. A Utah State Park is located at the south end and provides well developed facilities, while the Richfield BLM maintains several semi-primitive sites along the west side of the lake and dispersed use is available on the east side of the reservoir. The main attraction is fishing and camping. The lands are sagebrush steppe. The Parker Mountains are located to the east, Monroe Mountain and Kingston canyon to the west of the lake, and the Sevier Plateau is to the southwest.",,
ridb-232080,PANGUITCH LAKE,"CEDAR CITY, UT",UT,801-226-3564,No Hookups,Trails,0.0,0.0,0,0,0,False,True,False,False,False,"Overview
Panguitch Lake Campground is located 14 miles southwest of Panguitch, Utah. Some of the state's largest rainbow trout are fished from the lake each year, and aptly so; ""Panguitch"" comes from the Paiute word meaning ""big fish."" Visitors also enjoy canoeing and exploring the Panguitch Lake OHV Trail System.Recreation
Panguitch Lake offers great fishing for rainbow, brook, cutthroat and brown trout. Canoeing  and kyacking are a popular activity.  Two public boat  ramps are located on the lake, one on the south shore and the other on the north shore at Wildlife Point.  
 
The Markagunt OHV trail system at Panguitch Lake offers 300 miles of routes and trails. Other activities include hiking, biking, horseback riding and hunting.Facilities
The campground is located on both the north side and the south side of the highway. The Panguitch lake north is the larger of the two, with  single and double campsites and three group sites.  The south side is strictly for tent camping (no reservations).    Amenities include flush toilets and drinking water.  There are no hook-ups available so please fill your tanks at the dumpstation just east of the campground prior to setting up.  A horseshoe pit and a volleyball court are on-site, though campers must provide their own net and ball. An amphitheater near the Panguitch group site is available upon request.  The campground road and parking spurs are paved.  Accessible sites area available on the north side of the campground. No OHV access in or out of the campground including street legal, all OHV's must be trailered.
Natural Features
The lake is situated high on the Colorado Plateau at an elevation of 8,400 feet. A forest of ponderosa pines covers the campground, which lies on a hillside about a quarter-mile above the lake. Deer and elk are often seen in the area.
Nearby Attractions
Panguitch Lake has two public boat landings and is less than 5 minutes from the campground.  Great fishing from both a boat and the shore or just",,
ridb-234317,PARADISE GUARD STATION,"VERNAL, UT",UT,435-789-1181,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Paradise Guard Station is located on the Ashley National Forest, approximately 25 air miles northwest of Vernal, in eastern Utah. Folklore states the district ranger built the cabin in his spare time in 1922 and it has changed very little since then. In 1929, the Bartlett Sawmill was built just 75 yards south. It burned down in 1940, but some remnants of the old facility still remain. 

The Ashley National Forest Vernal Ranger District has chosen to rent this guard station to the public so visitors can enjoy a rustic experience similar to that of the first rangers. Guests enjoy canoeing and fishing on Paradise Park Reservoir, and exploring local hiking, biking and off-road vehicle trails.Recreation
Paradise Park Reservoir is nearby, covering just less than 60 acres. Canoeing and fishing for rainbow and cutthroat trout are popular activities. Dead Lake, Mill Pond and Julius Park Reservoir are within a short distance.The Ashley-Karst National Geologic Recreation Area offers dramatic canyons, densely forested backcountry areas, and vast networks of caves.A variety of hiking, biking, horseback riding and off-road vehicle trails crisscross the surrounding area, including the 8.4-mile Deadman Lake Trail, which begins at Paradise Campground.
Facilities
The guard station complex can sleep four to eight. The cabin contains two, twin-size bunk beds for four people, though no linens, bedding or pillows are provided. Level parking is provided for a maximum of one RV/camp trailer. Ample room for tent camping is available outside. Please note that this cabin is RUSTIC.  There is no sink, stove, oven or refrigerator.  The cabin has no water or plumbing, however there is a vault toilet outside for year-round use. A wood-burning stove is supplied for heat. A combination campfire ring and grill is located outside.  


The cabin remains locked; call the Vernal Ranger District office, at (435) 789-1181, three business days prior to arrival, to confirm the combination lock code",,
ridb-233855,PARIS SPRINGS CAMPGROUND,"DUCK CREEK , UT",UT,541-351-1182,No Hookups,Highlines|Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Paris Springs Campground is situated in scenic Paris Canyon, about five miles from Paris, Idaho. It is about 20 miles from Bear Lake, at an elevation of 6,600 feet. The campground gives Bear Lake visitors the opportunity to camp in a quiet area with lush vegetation.Recreation
Paris Creek runs alongside the campground, after bubbling up from Paris Spring, which can be accessed from a 300-yard trail within the site. Campers enjoy hiking and fishing along the creek.Facilities
The campground contains three group sites and nine single-family campsites. Vault toilets and drinking water are provided, but there is no electricity. Roads and parking spurs within the campground are dirt.Natural Features
A mixed conifer and aspen forest covers the campground and much of Paris Canyon. Plentiful shade can be found throughout most of the campground. Summer wildflowers dot the landscape.
Nearby Attractions
The Highline Trail, part of the National Trail System, can be accessed nearby. It is the premier trail of the Montpelier Ranger District, stretching 55 miles along the backbone of the Bear River Range. The trail is enjoyed by hikers, horseback riders, mountain bikers, motorcyclists and off-road vehicle enthusiasts from around the world. 

Paris Ice Cave is also not far from the campground. Self-guided tours of the cave offer a look into an unusual cavern filled with ice year-round. The cave is not developed but a footpath leads through it. 

Beautiful Bear Lake State Park is about 20 miles away, with boating, water skiing, fishing and swimming. Bear Lake's Raspberry Days festival occurs annually the first weekend in August, with a parade, fireworks, craft booths and a rodeo.",,
ridb-233976,PORCUPINE (ID),"DUCK CREEK, UT",UT,541-351-1182,No Hookups,Highlines|Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Porcupine Campground is situated on St. Charles Creek in a scenic canyon in the rolling Idaho forests. The campground is also close to Bear Lake State Park and North Beach, offering visitors countless recreational opportunities in a serene forest setting.  Recreation
Nearby, the North Fork Trail and its associated trails access the Highline Trail #316. The Highline Trail is part of the National Trail System and is the Montpelier Ranger District's premier trail. It stretches 55 miles along the backbone of the Wasatch Mountains and is open to hikers, mountain bikers, horseback riders and motorcyclists, attracting trail users from around the world.

The Idaho Department of Fish and Game manages the river fisheries, providing excellent fishing most of the year, including in St. Charles Creek. In-season big game hunting is also a popular activity.Facilities
The campground offers six family sites, as well as one group site that can accommodate up to 20 people. Flush toilets and drinking water are provided. Roads to and within the campground are paved.Natural Features
The Caribou-Targhee National Forest occupies more than 3 million acres and stretches across southeastern Idaho, from the Montana, Utah and Wyoming borders. The forest is also home to the Curlew National Grassland, and on the northern end of the forest the massive profile of the Teton Range can be seen.

Pines and aspens forest the area, providing partial shade, and summer wildflowers dot the landscape. St. Charles Creek flows gently past the campground. 
Nearby Attractions
Minnetonka Cave, one of only two developed caves in the Forest Service, is 2 miles from the campground. Guided cave tours are scheduled every 30 minutes daily from approximately early June until Labor Day. 

The Bear Lake National Wildlife Refuge is just north of Bear Lake, offering excellent bird watching.

Bear Lake's Raspberry Days Festival occurs the first weekend in August every year, with a parade, fireworks, craft booths and",,
ridb-233892,POTTERS POND,"FERRON, UT",UT,435-384-2372,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Potters Pond Campground is located in a high mountain valley next to two scenic ponds, at an elevation of 8,900 feet. Visitors enjoy fishing, canoeing, horseback riding and exploring the surrounding off-road vehicle trails.Recreation
The ponds offer great canoeing and rainbow trout fishing. Horseback riding, hiking and mountain biking are popular in the area as well.

The expansive Arapeen OHV Trail System can be accessed from the campground and has more than 350 miles of designated, well-maintained trails for off-road vehicles. The trails are suitable for all riding levels.Facilities
This campground offers a variety of campsites, including single, double and equestrian sites. Some sites have views of the ponds and most sites are shaded. 

Sites are equipped with tables and campfire rings with grills. Vault toilets are provided, but there is no water, electricity or trash collection available within the campground. Visitors will need to bring their own water, as well as pack out all garbage.

Roads and parking spurs within the campground are dirt. The campground can be reached via the well-maintained dirt and gravel Miller Flat Road, which provides relatively easy access for cars and RVs.Natural Features
Potters Pond lies in Upper Joe's Valley in Central Utah. Pine trees and wild grasses cover the area, while aspens dot the surrounding mountainsides.Charges & Cancellations
A $10.00 service fee will apply if you change or cancel your reservation. Late cancellations are subject to additional fees. For full details see NRRS Reservation Policy.",,
ridb-253988,Paiute Wilderness Area,"St. George, UT",UT,(435) 688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The 87,900-acre Paiute Wilderness, several miles southwest of St. George, Utah, dominates the northwest portion of the Arizona Strip. It is separated from the Beaver Dam Mountains Wilderness to the north by Interstate 15.The Virgin Mountains form the backbone of this area rising over 5,600 feet from the desert floor. Mt. Bangs, the highest peak in the area at 8,012 feet, provides a commanding view of the area and the Basin and Range country to the west. Part of the wilderness is in the Arizona Strip Field Office and part in the Grand Canyon-Parashant National Monument.The area's vegetation varies, ranging from ponderosa on top of Mt. Bangs, through pinyon forests, to scrub oak and sagebrush, and at the area's perimeter, Joshua trees, yucca and barrel cactus. These ecotypes host over 250 animal species including mule deer, mountain lion, desert bighorn sheep and desert tortoise. The deep canyons have several beautiful and secret places with water which attract campers and backpackers.Motorized equipment and equipment used for mechanical transport are generally prohibited on all federal lands designated as wilderness. This includes the use of motor vehicles (including OHVs), motorboats, bicycles, hang gliders, wagons, carts, portage wheels, and the landing of aircraft including helicopters and drones. Contact the agency for more information about regulations.",,
ridb-245334,Pine Valley Ranger District,UT,UT,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Pine Valley Ranger District is known for its distinctive vegetation, ranging from Pinyon/Juniper to Engelmann Spruce forests. It is also known for its most prominent feature, the Pine Valley laccolith. The laccolith, which is an intrusive rock outcrop, is the largest of its kind in the United States. The laccolith makes up the Pine Valley Mountains which are a federally designated wilderness area. The unique geologic features of the district provide for some great recreation opportunities.",,
ridb-270821,Powell Ranger District,UT,UT,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Powell Ranger District encompasses nearly 400,000 acres of high plateau county, with distinctive vegetation and geological features. The Red Canyon area of the district offers many unique hiking experiences with spectacular views. The pink limestone Claon formations that characterize nearby Bryce Canyon National Park form the hoodoos and canyons here, giving it the nickname ""Little Bryce"". Most trailheads in the area are easily accessible from Utah Highway 12, a Scenic byway and All American Road.  We invite you to come and recreate on the Powell Ranger District area! There is great hunting, fishing, OHV, boating and hiking opportunities. Come and visit and explore!Rugged Peaks of the Powell District",,
ridb-257097,Prospector Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Mountain Bikers, Hikers, Equestrians.Singletrack trail. 6.85 miles in length. Difficulty: Moderate/More Difficult. Popular with horseback riders, hikers, and mountain bikers, the Prospector Trail combines singletrack and two-track sections, and is a ride beginner and intermediate bikers can both enjoy. Just keep a look out for the big four legged types that have the right-of-way! 

From the Grapevine Trailhead, at the western terminus, start with a good warm up on the Grapevine Trail. Note that the Grapevine Trail is used by government vehicles to service the wells in the area. Follow the road uphill to the junction with the single track Prospector Trail on the right. From here to the Cottonwood Trailhead the terrain is diverse and varies from packed, non-technical trail, to more challenging deep sandy washes, a few steep rocky hills, and bit of slick rock. 

From the Cottonwood Trailhead, you can continue on the northeastern most section of trail to the White Reef Trailhead. This section is the easiest, with mostly packed trail, a few sandy sections and hills.

If beginning at the White Reef Trailhead, take White Reef Trail from the trailhead for 0.2 miles.  Turn left onto Adams Trail and follow it until reaching a “Y” intersection.  At this point the trail splits for users.  Equestrians should go left to the low water crossing over Quail Creek, while hikers should go right to cross Quail Creek over a small, narrow pedestrian bridge.  The trail reconnects on the other side of the creek.  Turn right at the next intersection, which is the start of the Prospector Trail.

Views of the Pine Valley Mountains and the red sandstone cliffs of Cottonwood Canyon Wilderness grace the whole extent of this area.",,
ridb-257098,Quail Creek Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Mountain Bikers, Hikers. Singletrack trail. 1 mile in length. Difficulty: Moderate/More Difficult. To reach Quail Creek Trail, take White Reef Trail from the trailhead for 0.2 miles.  Turn left onto Adams Trail and follow it until reaching a “Y” intersection.  At this point the trail splits for users.  Equestrians should go left to the low water crossing over Quail Creek, while hikers should go right to cross Quail Creek over a small, narrow pedestrian bridge.  The trail reconnects on the other side of the creek.  Turn right at the next intersection, which is the start of the Prospector Trail. Continue for 0.1 miles and turn right onto Quail Creek Trail.",,
layover-4387300,R/M Stables,"Morgan, UT",UT,801-735-3794,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-233824,Red Canyon (Ashley National Forest),"DUTCH JOHN, UT",UT,435-784-3445,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Red Canyon Campground is located in a grassy meadow high above Flaming Gorge Reservoir in northeastern Utah along Red Canyon Road at an elevation of 7,400 feet. Visitors enjoy exploring the Red Canyon Rim Trail and canoeing and fishing at Greens Lake. ( THIS IS NOT THE RED CANYON IN SOUTHERN UTAH-_ THAT ONE IS NOT RESERVABLE.)
Recreation
Nearby Greens Lake offers great canoeing and fishing for rainbow and brook trout. Red Canyon Lodge sits on the shore. Canoe and bike rentals, horseback riding, a restaurant and gift shop are available.


Red Canyon Rim Trail, for hiking and biking, begins at the nearby visitor center, which offers interpretive displays and area information.Facilities
This small campground contains family campsites with picnic tables and campfire rings. Vault toilets and drinking water are provided.Natural Features
The campground lies close to beautiful cliffs overlooking Flaming Gorge Reservoir. Lodgepole and ponderosa pines dot the campground, providing limited shade. Summer wildflowers are plentiful.
Contact Info
For facility specific information, please call (801) 226-3564.
Nearby Attractions
Flaming Gorge National Recreation Area is known not only for its beautiful red cliffs, but also for its world-class fishing for lake, brown and rainbow trout. Boating, water skiing, jet skiing, canoeing, kayaking, swimming and scuba diving are popular activities on the reservoir.

Flaming Gorge Dam offers guided tours of the working hydroelectric plant and the dam itself; The adjacent visitor center contains area history exhibits.

The Green River below the dam provides spectacular rafting opportunities. A trip down the river offers unique geology, outlaw history and Native American rock art.",,
layover-3776761,Reinmakers Equestrian Park,"St George, UT",UT,801-649-9063,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-235073,Richfield Ranger District,UT,UT,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"On the north east corner of the Forest, the Richfield Ranger District offers visitors a variety or recreational experiences. Camping, picnicking, hiking, ATV riding, hunting, fishing, and sightseeing draw people from near and far.",,
ridb-257207,Rim Reaper Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Equestrians, Mountain Bikers, Hikers. Singletrack trail. 0.46 miles in length. Difficulty: Moderate/More Difficult. Rim Reaper connects with the Rim Ramble Trail in order to reach the Rim Rock Trail.  It climbs gradually up the side of the mesa through typical black brush desert.",,
ridb-257209,Rim Rock Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Mountain Bikers, Hikers, Equestrians. Two-track and Singletrack trail. 1.2 miles in length. Difficulty: Moderate/More Difficult (IMBA Trail Difficulty Rating System). This trail climbs and dips and sweeps around several tight switchbacks in order to reach the separate mesa that the Rim Rock Trail encircles.  As alluded to in its name, the trail follows the rim of the mesa and passes though a couple of rock gardens.  Look for striking rock formations such as sand filled potholes and highly eroded sculptures.  Also look around at the great views of Boomer Hill, Santa Clara Peak, Cove Wash, and the distant White Hills. Having not experienced recent cattle hooves or OHV use, the mesa is a good place to see interesting desert plants, unusual reptiles, and cryptobiotic soils.  Please keep it that way by staying on the trail.The singletrack portion of this trail is a loop and can be biked in either direction.  Several other “Rim” trails can be reached from Rim Rock: Rim Reaper, Rim Ramble, and Rim Runner.",,
ridb-257052,Rim Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Mountain Bikers, Hikers, Equestrians. Single-track trail. 7.3 miles in length. Difficulty: Moderate/More Difficult. The Rim Trail is single-track: some smooth, some rocky, some rock slabs, and some steep sections. It follows the south rim of the Virgin River and snakes around a few deep tributary canyons. There are good views of Hurricane and LaVerkin, the Virgin River, numerous surrounding mesas, and expansive desert landscapes. Keep your eyes open for hawks, and other birds, as they enjoy the proximity to the cliffs and the river. Hiking Loop: For a 7 mile loop starting from the Virgin Dam Trailhead, take the Rim Trail heading east, turn off onto the Canal Trail and continue until it reaches the Rim Trail again. Then head northeast to return to the trailhead. Mountain Biking Loop: Numerous looping opportunities are available.",,
ridb-234234,Rock Creek Group (UT),"DUCHESNE, UT",UT,435-738-2482,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Rock Creek Group Campground is located next to Rock Creek in the Rock Creek Drainage at an elevation of 7200 feet. The drainage sits on the southern slope of the beautiful Uinta Mountains. Visitors enjoy fishing and exploring the popular Rock Creek Trail. Recreation
Rock Creek offers fishing for brown, brook and rainbow trout. Whitewater rafting and kayaking opportunities are available seasonally. Facilities
The campground is a group camping area that can accommodate up to 75 people. Picnic tables, campfire rings and grills are provided, as are vault toilets. The campground has no running water so campers must bring their own supply.Natural Features
This shaded campground is set back off the main road for privacy. Dense stands of aspen and pine trees shade the campground, and sagebrush and wildflowers dot the landscape. Evenings in this area are cool.
Nearby Attractions
The Rock Creek Trail begins just over a mile away and connects with an accessible, paved interpretive nature trail in Yellowpine Campground. The Rock Creek Trail provides access to the High Uintas Wilderness, where hiking, backpacking, horseback riding and backcountry fishing are very popular activities.

Upper Stillwater Reservoir and Lower Stillwater Ponds are nearby, offering fishing for brown and rainbow trout, swimming and picnicking. Upper Stillwater is currently accessible only by hiking in. Numerous hiking trails lead into the High Uinta Wilderness Area from here.",,
layover-9828376,Rocky Ridge Outpost,"Manila, UT",UT,435-784-3600,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-233819,SKULL CREEK,"DUTCH JOHN, UT",UT,435-784-3445,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Skull Creek Campground is located about 35 miles north of Vernal, Utah near Flaming Gorge Reservoir. Visitors enjoy hiking and biking on local trails and boating, fishing and swimming on the reservoir.Recreation
Red Canyon and Greens Lake are nearby. Canoeing and fishing for rainbow and brook trout are popular activities at Greens Lake. The Red Canyon Rim Trail is a great place for hiking, biking and wildlife watching. The Red Canyon Visitor Center offers interpretive displays and area information.

Red Canyon Lodge is situated on the shore of Greens Lake. Canoe and bike rentals, horseback riding, a restaurant and gift shop are available.Facilities
The campground contains 17 single-family sites, each equipped with a picnic table and campfire ring. Vault toilets are provided.  There is no drinking water available.Natural Features
Skull Creek lies in a hillside forested with ponderosa pines and aspens near Flaming Gorge Reservoir at an elevation of 7,400 feet. The campground is partially shaded. Summer wildflowers dot the landscape.
Nearby Attractions
Flaming Gorge National Recreation Area is known not only for its beautiful red cliffs, but also for its world-class fishing for lake, brown and rainbow trout. Boating, water skiing, jet skiing, canoeing, kayaking, swimming and scuba diving are popular activities on the reservoir.

Flaming Gorge Dam offers guided tours of the working hydroelectric plant and the dam itself; The adjacent visitor center contains area history exhibits.

The Green River below the dam provides spectacular rafting opportunities. A trip down the river offers unique geology, outlaw history and Native American rock art.
Contact Info
For facility specific information, please call (801) 226-3564.",,
ridb-251579,SUMMIT SPRINGS GUARD STATION,"Pleasant Grove, UT",UT,801-226-3564,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,True,False,"Overview
Summit Springs Guard Station is located a couple of miles off the Sheep Creek Geological Loop southwest of Flaming Gorge in the high Uinta Mountain Range.  The Civilian Conservation Corps built the complex in 1931 as part of Franklin D. Roosevelt's New Deal.  It was one of 11 guard stations built in the area to serve as homes for rangers who patrolled the forest on horseback prior to the modern age of vehicles.   The complex includes the guard station, bunkhouse, parking area, and fenced yard.  It is listed on the National Register of Historic Places. The Ashley National Forest has chosen to rehabilitate and rent this guard station and bunkhouse to the public so that guests can enjoy a rustic experience similar to that of the first rangers.  It is available from mid-May through mid-September.
 Recreation
During the summer months, numerous hiking, biking, horse-riding, and ATV trails are found nearby.  Fishing at Sheep Creek Bay, one of the ""arms"" of Flaming Gorge, is a short 12 mile drive.Facilities
A cabin and bunkhouse are located within the complex.  The cabin will sleep eight and has a furnished sitting area, kitchen stocked with pots and pans, and bathroom (two flush toilets and two showers).  Propane is provided for the fridge, stove, water heater, and heater.  The bunkhouse will sleep 12 on bunk beds with heat provided by a wood burning stove.  There is a large area for up to four RVs or tents with access to a double vault toilet.  There is a group gathering/eating area off the kitchen of the cabin with tables and fire ring.  The maximum capacity for the complex is 40 people.  Bring your own linens, dishes, silverware, cups, and glasses.  Water is available from May 15 through September 15 depending upon weather. Limited power for lights only.  Pets are not allowed in the cabin or bunkhouse. 
When booking the site, small groups (1-8 people) may book at a reduced rate, but will only have access to the cabin.  The bunkhouse becomes available when booke",,
layover-1813604,Sage Hill Ranch,"Eagle Mountain, UT",UT,801-885-0259,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-257246,San Rafael CG North,"Price, UT",UT,435-636-3600,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Camping facilities are provided at the San Rafael Bridge Recreation Site, adjacent to the San Rafael River.  This recreation site is bordered by the lofty escarpment to the north and large buttes to the east and west.    The North Campground consists of 1 large group site and 8 individual campsites containing tent pads, picnic tables, toilets, parking areas and fire rings.  The South Campground consists of 11 camp sites containing tent pads, picnic tables, toilets, parking areas and fire rings.  The Equestrian Campground consists of 6 camp sites containing tent pads, picnic tables, toilets, parking areas, enclosures and fire rings.  This camping area is first come first serve with no drinking water or trash removal services available.  Please pack it out.",,
